stage,central_nervous_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.94,2.35,0,0.61,0
3dpf,1.09,0,0,0,0
5dpf,0,0.64,0,0,0.32
10dpf,0.38,0,1.02,0,0
