stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,3,0,0,0,0,0
2dpf,68.09,0,0,3.36,0.71,0,0
3dpf,63.95,1.36,0.58,0,2.18,0,0.78
5dpf,216.45,0.92,2.18,0,5.73,2.18,5.99
10dpf,45,1.21,0,0,0,5.87,0
