stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.68,0,0.57,0.72,1.11,0,1.19
3dpf,157.51,0,0.43,0,0,0,0.43
5dpf,9.53,0,1.03,0,4.82,2.2,0
10dpf,91.49,0.41,0,0.39,1.59,0.54,1.47
