stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1137.22,8.87,41.77,0,430.46,8.84,0,11.23,629.17,269.08
12hpf,774.25,18.65,3.97,0,195.54,24.24,0,3.76,267.2,69.7
14hpf,927.36,3.24,17.95,5.27,268.12,147.52,26.07,7.36,359.22,238.35
16hpf,731.02,4.09,0,3.95,198.73,58.96,49.53,9.64,152.88,123.02
19hpf,2683.15,0,2.62,9.09,226.01,58.9,137.32,4.22,86.8,221.99
24hpf,1335.26,5.71,8.66,29.61,338.85,129.84,66.24,4.27,122.55,98.8
2dpf,1000.91,9.22,11.58,108.46,859.49,1369.79,81.04,8.5,689.13,185.27
3dpf,1449.86,8.11,6.41,19.13,167.86,1620.11,25.11,0,182.2,57.67
5dpf,333.26,21.63,22.35,117.58,137.48,1725.08,86.8,12.26,293.58,212.59
10dpf,641.03,19.69,20.15,44.88,51.93,1112.27,39.68,1.28,148.19,63.35
