stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,10.16,0,0,1.3,0,0
3dpf,1.33,4.96,0,0,0,0,0.56
5dpf,0,39.13,0.83,0.3,0.99,0.93,2.25
10dpf,0.5,85.21,0,0,0.58,0.53,0.61
