stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1040.82,49.28,0,0,188.37,0,0,49.32,712.84,262.79
12hpf,2728.3,62.37,54.39,85.58,660.16,155.65,7.87,133.71,1812.25,704.39
14hpf,1983.37,14.22,169.8,129.48,442.55,158.62,26.12,34.9,990.6,500.41
16hpf,2091.88,77.5,294.23,176.28,743.41,331.34,80.5,61.48,1116.1,755.25
19hpf,1985.39,18.84,97.73,42.63,334.77,132.74,83.33,11.78,419.08,350.02
24hpf,2710.71,35.85,584.5,83.45,529.03,259.66,192.7,10.47,1650.71,435.17
2dpf,938.04,55.78,65.78,78.1,271.24,537.74,99.06,2.53,237.75,156.84
3dpf,2365.65,102.29,35.69,59,35.98,557.66,30.6,0,76.85,103.97
5dpf,431.06,42.81,195.58,189.64,76.2,1087.33,91.07,37.7,298.1,677.51
10dpf,1077.63,82.8,163.91,157.18,70.05,939.87,41.22,2.28,190.86,113.9
