stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.16,0,2.09,1.15,1.43,0,0,2.8
3dpf,1.93,0.43,1.95,1.93,7.78,0,0,3.1
5dpf,16.24,13.92,3.43,3.99,10.83,0.97,1.27,32.32
10dpf,14.38,9.6,2.62,37.81,56.94,0.8,1.35,30.17
