stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.09,0,0,0.38,0.32,0.33,0
5dpf,0.97,0,0,0.85,0,0,0.29
10dpf,0.99,0.62,1.03,0,0.47,0,0
