stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,periderm
24hpf,0,0,2.98,0,0
2dpf,0,0,2.39,0,0
3dpf,0.91,0,1.61,0,0
5dpf,0,0,107.56,3.7,0.96
10dpf,1.38,1.06,70.09,0,0
