stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,12.54
19hpf,0,0,0,0,0,0,0,6.11
24hpf,0,0,0,0,0,0,0.88,154.99
2dpf,20.75,3.49,1.73,8.35,11.14,2.98,1.37,583.29
3dpf,4.12,5.44,0.38,0,0.36,0,0.49,99.94
5dpf,0.45,0,0,0,2.51,0,1.18,322.48
10dpf,1.02,0,0,0,3.74,0,2.27,79.26
