stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest
2dpf,2.39,3.64,3.55,0.94
3dpf,9.39,0,3.32,0
5dpf,0,0,2.85,0
10dpf,2.27,0,5.09,0
