stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.73,0,0.66,0,0.76,0,0.72
3dpf,1.19,0.52,0,1.68,0,0,0
5dpf,1.73,0,2.06,1.78,0,0.68,0.84
10dpf,2.8,0,0.45,0.51,0,0,0.41
