stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,87.32,0,0,0,11.54,42.82
12hpf,5.7,4.78,0,0,4.58,0,0,2.93,4.02,17.54
14hpf,6.41,0,3.1,0,2.33,2.38,0,0,2.31,0
16hpf,10,0,1.83,0,0,0,0,1.63,7.89,3.49
19hpf,15.81,1.79,1.66,0,12.32,1.68,1.58,0,1.68,5
24hpf,24.63,0,7.8,0,6.54,0.88,1.75,0,24.81,4.72
2dpf,242.87,13.57,44.37,24.52,48.49,93.98,44.21,3.89,48.12,40.48
3dpf,553.77,11.27,12.55,15.1,5.22,110.37,6.15,0,7.58,27.28
5dpf,150.02,14.69,77.97,75.64,27.73,333.56,36.29,17.83,72.72,166.27
10dpf,620.57,26.72,56.31,75.89,22.23,350.79,29.74,0,76.59,60.17
