stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,3.7,0,0,0,0,0,7.65,0,0
19hpf,4.64,0,0,0,0,0,6.16,0,0
24hpf,0,0,0,0.82,0,0,0,0,2.09
2dpf,43.01,0,4.98,4.44,6.26,0.51,0.54,8.13,108.39
3dpf,5.9,0.47,1.07,0.4,55.22,0,0,2.04,30.77
5dpf,8.12,0.89,4.75,1.22,117.03,0,1.02,7.2,197.34
10dpf,11.89,1.31,2.07,5.48,119.35,0.86,0,2.45,63.21
