stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.48,1.1,5.89,2.33,1.17,0,4.3
3dpf,11.68,1.19,0,0,17.62,0,1.41
5dpf,5.94,12.46,1.79,0,4.64,1.07,14.52
10dpf,13.33,8.16,1.23,0,6.72,0,8.64
