stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,4.33,0,0,0,0,0,1.97
3dpf,1.23,2.85,0,0,1.15,0,0.3,0
5dpf,0.68,5.26,0.41,0,2.89,0.96,0,0.84
10dpf,2.44,3.67,0,1.54,0.67,0,0,0
