stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,periderm
2dpf,0,0,0,1.05,0
3dpf,0,0.29,0,0,0
5dpf,2.07,2.52,11.8,1.41,4.25
10dpf,0,1.46,0,0,0
