stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.77,0,0,4.7,15.84,2.19,0
3dpf,0.3,0,0,3.44,20.24,0,0.63
5dpf,2.19,0,2.64,1.6,32.95,0.65,0
10dpf,1.43,0.56,0,1.75,15.47,1.26,0
