stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.5,0.82,0.61,2.6,0
3dpf,4.57,0,0,0.82,0
5dpf,1.48,1.17,0,0.96,0.32
10dpf,3.07,0,0,0,0
