stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
2dpf,3.2,0,0,0,0
3dpf,1.15,2.48,0.42,0.31,0
5dpf,5.55,1.38,0,1.78,0.31
10dpf,3.06,4.09,0,0,0
