stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.53,0,2.08,0,0,3.12,0,1.47
3dpf,7.22,0,0,0,0.49,2.32,0,0.42
5dpf,2.11,0.36,0.87,0.78,0,4.98,0.42,2.59
10dpf,5.43,0.6,0.68,0.59,0,4.56,0,0
