stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,510.73,41,0,0,226.84,0,0,0,278.85,365.71
12hpf,921.81,38.84,0,61.35,332.73,47.41,3.93,74.09,362.48,458.45
14hpf,312.22,16.39,9.77,31.4,68.4,17.54,2.24,10.72,75.32,164.76
16hpf,321.32,15.03,11.75,28.26,92.56,46.91,7.85,15,99.16,135.43
19hpf,333.4,1.77,0,6.53,29.35,1.61,0,5.93,5.3,58.77
24hpf,194.13,2.81,9.36,21.54,46.88,17.88,9.8,0.85,19.73,36.64
2dpf,526.69,8.64,26.27,110.22,241.78,374.78,65.25,4.71,106.13,172.51
3dpf,1071.5,5.34,7.79,32.52,34.54,335.91,17.85,0,19.6,41.59
5dpf,200.93,20.37,42.41,146.62,57.03,540.52,71.04,24.47,68.82,274.77
10dpf,525.09,19.72,25.74,77.72,18.98,264.84,33.82,0,28.41,53.08
