stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.72,0
24hpf,0.95,0,0.99,1.36,12.4,0,0,7.77,0
2dpf,30.98,0.55,1.5,6.57,25.18,49.12,0,43.39,1.28
3dpf,33.84,0,0,3.29,2.76,96.52,0,2.7,0
5dpf,5.26,0.35,3.09,15.14,2.28,162.9,0.73,26.41,2.56
10dpf,20.62,0,0.86,8.37,2.94,59.6,0.74,0.62,0
