stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.83,0,2.31,4.59,7.13,0
3dpf,1.22,0,0,11.71,3.02,0
5dpf,1.7,0.81,0.78,21.34,14.34,1.53
10dpf,2.03,0,1.35,7.72,7.77,0
