stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.91,0,0
2dpf,0.59,0,0,0,0,2.28,0,0
3dpf,23.67,0,0,0,2.18,0,0,0
5dpf,2.63,0,2.06,1.68,2.64,1.35,0.79,0.37
10dpf,25.78,1.78,0,1.18,1.46,2.51,0.43,0
