stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,6.17,2,1.79,0,0,0,0,0,5.67,1.92
14hpf,7.82,0,0,0,2.89,2.49,0,0,5.35,2.41
16hpf,14.69,1.87,4.19,2.23,1.73,0,0,0,6.48,18.11
19hpf,6.51,0,0,0,0,0,0,0,0,8.08
24hpf,21.14,0,0,8.3,10,4.34,0.9,0,5.62,19.59
2dpf,251.12,3.13,9.95,31.88,63.9,135.89,39.13,7.11,58.77,150.66
3dpf,453.33,12.98,8.66,20.03,14.9,232.51,6.93,1.33,14.5,57.81
5dpf,98.35,16.67,27.26,67.26,24.71,399.49,26.37,11.22,57.74,439.24
10dpf,383.69,27.05,13.97,19.48,11.13,203.41,9.9,0,22.57,55.98
