stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.88,0,0,0,0,0,0,0,0
24hpf,0.87,0,0,0.82,0.89,0,0,0,0
2dpf,37.84,0,3.24,22.93,49.59,4.26,1.67,21.66,18.48
3dpf,41.71,0,1.15,2.49,13.46,1.42,0,1.26,1.08
5dpf,12.88,1.02,3.42,1.17,38.27,2.47,2.21,4.97,8.45
10dpf,21.73,0.48,1.77,1.11,13.91,0,0,1.4,1.31
