stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,19.39,0,0.56,2.4,1.97,0.99
3dpf,0.42,0,10.66,0.51,0,3.9,1.01,0
5dpf,0,0,92.8,0,0,2.72,0.38,1.46
10dpf,5.81,1.93,82.64,0.75,0,3.29,0,0
