stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,3.72,0,0.85,1.55,0
3dpf,11.46,0.37,2.86,0.84,0
5dpf,0.91,0,3.61,6.49,0.62
10dpf,11.19,0,1.89,0,0.38
