stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,111.76,0,31.27,0,51.64,0,0,0,40.09,0
12hpf,275.02,19.51,40.35,12.91,84.97,26.35,0,19.22,92.1,57.38
14hpf,85.69,0,17.25,8.32,16.74,18.04,0,0,21.21,26.25
16hpf,121.36,9.72,3.28,20.53,41.43,26.61,0,1.66,51.85,46.03
19hpf,159.89,1.52,1.93,4.19,12.04,14.93,1.53,1.6,5.09,13.93
24hpf,143.09,0,2.57,14.45,43.22,26.72,2.59,1.81,21.36,10.71
2dpf,492,5.09,26.1,68.21,200.05,346.83,38.33,4.03,103.23,80.77
3dpf,912.16,9.55,11.48,19.64,34.03,393.96,12.86,0,16.48,21.58
5dpf,135.68,13.45,37.74,75.85,37.57,541.92,30.95,12.18,66.48,152.95
10dpf,313.94,14.03,39,48.69,23.1,291.51,19.11,0.99,27.94,26.55
