stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,18.2,0,0,0,14.1,0,0,0,0,22.93
12hpf,89.2,2.32,1.83,0,1.94,0,0,1.91,4.36,20.08
14hpf,61.88,3.3,0,0,2.33,6.81,0,4.7,0,10.78
16hpf,135.8,1.65,1.86,19.33,25.76,7.76,0,0,24.08,27.72
19hpf,506.05,3.53,0,23.07,8.29,0,0,0,0,28.71
24hpf,350.38,0.95,1.85,5.73,8.74,8.38,12.37,0,6.02,25.24
2dpf,708.9,3.08,11.74,50.14,66.96,132.28,40.23,2.55,25.07,56.62
3dpf,5642.84,3.09,6.99,64.57,8.82,139.26,3.85,0,6.59,31.1
5dpf,326.79,11.38,35.07,166.46,16.01,329.89,38.19,5.4,59.2,142.64
10dpf,11540.84,59.21,77.2,187.42,29.17,234.49,29.65,0,48.06,65.84
