stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.59,0.72,0,1.34,0.84,0,2.64,1.61
3dpf,4.06,0,0,0,1.83,0,0,1.02
5dpf,1.24,0,0,0.34,4.71,0,0,7.64
10dpf,11.68,0,2.15,1.12,10.87,1.18,1.49,1.09
