stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.98,0,0,0,0.81,2.18
3dpf,38.92,0,0,3.72,0,0
5dpf,1.49,0.37,0,6.1,0,1.3
10dpf,63.99,0,0.9,3.53,0,0
