stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.29,0,0.82,0,0,1.06,0,0.58
3dpf,45.87,0,4.65,0.55,1.16,0,0.77,0
5dpf,9.93,0.87,13.41,0.56,7.17,1.93,1.01,13.87
10dpf,102.33,3.35,7.59,0,0.76,0.95,2.06,4.48
