stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.51,0,0,0,0
2dpf,7.43,0.52,2.19,1.72,0
3dpf,11.26,1.14,3.99,0.93,0
5dpf,1.1,0,5.54,0.49,0.86
10dpf,2.33,0,0.63,0,0
