stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.83,0,0,0,0
2dpf,1.05,0,0,0,0,0,0,0,0
3dpf,0.76,0,0,0,1.39,0.51,0,0,1.04
5dpf,0.39,0.34,0.33,0.31,1.56,0,0.29,0.59,9
10dpf,0,0.91,0,0,0,0,0,0,0
