stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.26,0,0,2.14,4.16,0,1.31
3dpf,2.54,0,0.46,0,2.77,0,0
5dpf,0,0.47,1.76,0,2.15,0.66,1.62
10dpf,2.54,0,0,0.9,0.47,0.77,0
