stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.1,0,1.64,0.67,4.05,0,2.81,3.36
3dpf,2.82,0,0.72,1.69,3.35,0,0.39,0.77
5dpf,4.43,0.35,0.29,1.5,4.93,0,1.35,0.69
10dpf,4.99,0,0.81,0,4.61,1,0.76,1.48
