stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,6.45,1.66,0,7.25,2.3,3.33
3dpf,68.16,0,0,10.62,0,0
5dpf,1.5,0.41,1.26,2.32,0.9,0.9
10dpf,66.47,0.38,1.01,9.51,3.25,0.97
