stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,2.36,0,0,0
16hpf,0,0,0,0,2.08,0,3.6
2dpf,0.94,1.8,0,0.62,1.4,9.31,2.53
3dpf,6.5,0,0,0,6.41,0.93,0.55
5dpf,0.8,0.41,0.99,0,7.28,5.22,4.31
10dpf,1.59,0,1.66,1.2,6.24,0.97,2.72
