stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.89,0,0,0,0,0,0
3dpf,9.42,0,0,0,4.28,0,0.55
5dpf,0.77,0,0.35,1.84,2.89,0,3.41
10dpf,20.24,0.37,0,0.43,8.97,0.44,2.19
