stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,11.43,0,0,3.15
16hpf,0,0,0,3.79,0,0,0
19hpf,0,0,0,0,0,0,1.67
24hpf,0,0,0,5.78,0,0.91,0
2dpf,0,0,0,1.57,4.11,0,4.59
3dpf,0.39,1.01,0,0,2.12,0.69,17.28
5dpf,0.33,0.29,0.73,0,3.28,0,36.72
10dpf,0,1.19,0,0.52,0,0,11.92
