stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.43,0,0,0,0.76,0.63,0,0,0
3dpf,33.68,0,0,1.12,0,1.57,0,0,0
5dpf,6.53,0.35,0.49,5.64,0,2.84,0,0,3.99
10dpf,41.32,0.43,0,2.09,0,1.84,0.93,0.81,1.91
