stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.36,0,2.34,0.55,0,0,0.55,3.36
3dpf,18.26,0,5.82,0,0.51,0,0.42,0
5dpf,14.68,0,2.83,0.31,3.26,1.04,1.02,3.24
10dpf,17.96,0.62,4.88,0,1.03,0,1.1,0.94
