stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,13.73,0,2.88,4.4,0,0.58
3dpf,54.81,0.48,0,0.72,0,0
5dpf,3.03,0.67,1.46,1.59,0.9,1.32
10dpf,31.42,0,0,1.02,0,0
