stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,2.3,0,0,0,0,0,0,0
24hpf,7.49,0,0.99,1.42,0,0,0,0
2dpf,1.72,0,0,0.63,0.85,1.59,0,4.75
3dpf,1.69,0.54,6.46,0,0,54.82,0,6.64
5dpf,6.09,1.07,5.27,2.87,1.71,39.17,0,25.9
10dpf,6.15,0,0.81,1.14,0,27.32,0.62,23.08
