stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,0,2.16,0,0,0,0
3dpf,12.16,0,0,0,0,0,2.19
5dpf,1.9,1.24,0,2.31,0,0.48,6.44
10dpf,48.66,0,0,2.79,1.7,0,0.83
