stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
2dpf,7.53,0,0,0,1.77,12.85,0.92,0,5.79
3dpf,15.64,0.31,0.49,0.37,0.29,9.85,0.42,0,4.77
5dpf,3.46,0.53,0,0.36,0,14.96,0,0.37,12.55
10dpf,5.78,0,0,0,0.47,7.09,0.72,0,2.13
