stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.71,0,0,0
3dpf,10.66,0.41,0,0
5dpf,0.87,2.22,1.02,0.39
10dpf,2.07,0.5,0,0
