stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.01,0,0,0.64,0,1.87
3dpf,9.27,0.3,0.5,0,1.01,0.43
5dpf,4.29,0,0.32,0,2.07,3.12
10dpf,9.16,0,2.02,0,0,1.46
