stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,12.63,0.65,0,2.06,0.67,3.27,19.66
3dpf,0.84,0.29,0,0.87,0,0,5.47
5dpf,5.08,4.16,1.46,1.44,0,0,21.62
10dpf,7.23,0.48,0,1.57,0,0,13.26
