stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.98,1.44,1.04,3.43,6.06,2.21,0,0,3.62
3dpf,64.03,0,0,0.95,0.48,0,0,0,0
5dpf,10.51,0,0,0.75,3.4,1,0.95,2.13,3.14
10dpf,82.11,0,0,0,0,0,0,0,0
