stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,1.93,0,0,0,0,0,0,0,0
19hpf,1.51,0,0,0,0,0,0,0,0
2dpf,5.94,0,1.38,2.78,3.21,6.69,0,2.65,0.92
3dpf,10.22,0,0,0,0,2.26,0.53,0,0
5dpf,0.76,0.55,0.41,0.79,0,2.18,0,0,0.45
10dpf,3.6,0,0,1.25,0,3.82,0,0.88,0.69
