stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,19.59,0.68,0,1.06,2.48,0,0.66
3dpf,92.17,0.48,0,0,2.14,0,0
5dpf,4.13,0,0.89,0.29,2.77,0.36,0
10dpf,61.05,0,0,0,3.16,0,0
