stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,1.46,3,2.72,0,0.5,1.02
3dpf,3.17,0.7,1.09,2.06,0,0.47,0.74
5dpf,1.63,4.63,0,7.07,1.01,0,5.1
10dpf,1.49,4.8,0.86,0.53,0,0.53,0
