stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,2.51
16hpf,8.38,0,0,0,0,0,4.15
19hpf,11.7,0,0,0,0,0,1.61
24hpf,3.5,0,0,0,3.46,0,0
2dpf,4.75,0,1.67,3.12,17.89,4.1,2.65
3dpf,25.24,0,1.58,1.32,14.39,0,0
5dpf,3.9,0.34,1.64,0,1.83,1,1.33
10dpf,35.08,0,0.62,2.84,6.33,0.76,0.39
