stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,0,1.81,0,0,0,0,0,0
14hpf,3.46,3.68,0,0,0,0,0,0
16hpf,0,0,0,0,0,0,12.9,0
2dpf,7.08,0,3.62,1.33,2.83,2.22,0,0
3dpf,2.81,1.22,0.75,0,9.2,0,0.35,0.54
5dpf,1.12,0,3.57,0,7.3,0,0.29,0
10dpf,0.53,3.1,4.68,0,1.5,0,0,0
