stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1656.56,12.15,47.84,0,264.79,12.51,0,25.73,809.02,401.98
12hpf,1603.07,39.4,51.08,35.72,371.32,69.49,6.67,54.68,826.17,327.69
14hpf,722.61,14.79,166.52,28.13,200.26,81.3,9.8,12.23,440.48,154.78
16hpf,421.43,15.32,55.1,28.15,155.84,81.91,19.85,6.78,240.19,127.34
19hpf,448,8.26,3.22,11.43,57.63,24.37,12.68,0,57.41,30.15
24hpf,329.15,9.25,18.01,7.15,107.54,52.47,24.14,0,100.8,34.18
2dpf,378.62,16.7,28.66,36.13,164.83,261.96,37.52,2.25,136.89,88.36
3dpf,576.68,6.65,8.09,14.53,17.22,191.17,11.64,0,24.42,29.39
5dpf,140.33,11.46,66.08,62.26,41.66,492.88,36.09,17.88,105.04,250.19
10dpf,387.23,27.84,37.73,40.85,39.31,460.45,25.62,0.73,82.8,69.91
