stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.9,0,0
2dpf,17.77,0,0.53,1.19,11.28,3.62,0,4,1.58
3dpf,36.5,0.95,0,1.91,49.05,0.88,0,1.62,1.67
5dpf,7.15,0.56,5.6,2.89,33.01,3.54,0.36,5.63,6.1
10dpf,29.42,0,0.5,0.48,22.35,1.26,0,1.89,3.53
