stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,5.09
2dpf,5.89,0,1.01,1.57,0.56,0
3dpf,4.79,0,0,0,0,0
5dpf,10.67,0.47,0.45,2.76,0.39,0.31
10dpf,49.88,0,2.08,4.51,0,0.61
