stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.78,0,0.57,0,0.51
3dpf,0.35,0,0,0,0
5dpf,0.96,0.31,0,1.08,0
10dpf,3.08,0,0,0.59,0.62
