stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0,3.86,0,0,0,0,0,0,0
2dpf,0,0,0,0,0.49,0.54,0,0,0
3dpf,17.98,7.87,0,0,0,0.49,0,0,0
5dpf,34.55,45.17,3.17,5.78,1.44,16.18,1.11,1.84,7.9
10dpf,155.58,107.24,0,4.95,0,0.86,0,1.24,1.66
