stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
14hpf,0,0,0,0,0,0,0,24.66
24hpf,0,0,0,0,0,0,0,0.97
2dpf,1.27,0,0.75,0,0.55,2.3,0.69,113.53
3dpf,3.4,1.66,0.93,0,0.66,0.43,0,26.16
5dpf,4.74,1.13,4.2,0.91,0,2.09,0,106.13
10dpf,1.27,0,4.65,0,0,0,0,22.91
