stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0,0,0,1.88,0.83,0,0,0.87
3dpf,10.58,0,0.31,2.11,0.38,3.68,0.6,0
5dpf,0,0,9.18,5.07,0,3.47,0,0.5
10dpf,12.36,0.65,74.36,2.26,2.5,2.31,0.85,0
